work_order_id,asset_id,location_id,work_order_type,priority,status,request_channel,created_at,completed_at,assigned_technician_id,planned_hours,labor_cost_usd,parts_cost_usd,total_cost_usd
WO0008363,AST001108,LOC0018,Emergency,P2,Cancelled,Phone,2024-04-03 03:44:37,,TECH0052,8.3,646.33,317.82,964.15
WO0008364,AST000558,LOC0023,Preventive,P3,Closed,Mobile,2025-02-12 20:19:00,2025-02-18 20:19:00,TECH0016,0.5,38.02,509.56,547.58
WO0008365,AST000428,LOC0018,Emergency,P3,Closed,Auto Alert,2025-02-19 02:41:18,2025-03-04 02:41:18,TECH0058,3.53,284.81,127.99,412.8
WO0008366,AST000363,LOC0023,Corrective,P3,Cancelled,Auto Alert,2024-08-01 06:03:45,,TECH0060,2.46,165.15,287.77,452.92
WO0008367,AST000834,LOC0016,Emergency,P4,Closed,Web,2025-10-20 06:37:31,2025-11-03 06:37:31,TECH0010,13.27,989.79,417.69,1407.48
WO0008368,AST000841,LOC0014,Emergency,P3,Closed,Phone,2025-08-17 04:43:04,2025-08-31 04:43:04,TECH0018,3.54,272.25,922.04,1194.29
WO0008369,AST000543,LOC0024,Corrective,P4,Closed,Phone,2023-06-23 11:14:09,2023-07-05 11:14:09,TECH0065,5.83,499.32,189.92,689.24
WO0008370,AST000336,LOC0008,Inspection,P4,Closed,Mobile,2023-09-07 10:09:02,2023-09-11 10:09:02,TECH0064,0.5,34.85,6.09,40.94
WO0008371,AST000046,LOC0013,Preventive,P4,Backlog,Phone,2025-11-11 12:03:51,,TECH0008,4.67,288.79,93.56,382.35
WO0008372,AST000492,LOC0004,Preventive,P3,In Progress,Mobile,2024-03-15 20:27:59,,TECH0016,0.96,74.16,135.03,209.19
WO0008373,AST000426,LOC0025,Preventive,P3,Closed,Mobile,2023-12-06 21:09:30,2023-12-16 21:09:30,TECH0040,8.09,424.51,287.72,712.23
WO0008374,AST000619,LOC0012,Corrective,P3,Closed,Mobile,2025-05-21 20:59:31,2025-06-01 20:59:31,TECH0021,4.77,365.12,352.65,717.77
WO0008375,AST000007,LOC0007,Preventive,P3,Closed,Mobile,2024-10-21 08:27:00,2024-11-02 08:27:00,TECH0009,6.74,533.58,340.93,874.51
WO0008376,AST000986,LOC0022,Corrective,P2,Backlog,Web,2023-04-11 12:03:00,,TECH0039,5.46,414.54,787.6,1202.14
WO0008377,AST000306,LOC0012,Emergency,P2,Closed,Web,2025-06-03 21:07:02,2025-06-05 21:07:02,TECH0029,5.56,313.43,382.26,695.69
WO0008378,AST000779,LOC0014,Inspection,P1,Closed,Web,2025-04-17 12:32:01,2025-04-28 12:32:01,TECH0015,1.08,73.45,107.34,180.79
WO0008379,AST000595,LOC0008,Preventive,P3,Closed,Web,2024-01-22 02:12:08,2024-01-25 02:12:08,TECH0020,0.61,46.78,111.71,158.49
WO0008380,AST000645,LOC0010,Corrective,P1,In Progress,Web,2025-08-02 09:16:22,,TECH0002,4.99,354.6,22.1,376.7
WO0008381,AST001079,LOC0014,Preventive,P3,Backlog,Web,2023-05-18 10:14:13,,TECH0065,3.89,257.43,44.95,302.38
WO0008382,AST000093,LOC0005,Preventive,P1,Closed,Phone,2025-08-09 14:12:50,2025-08-14 14:12:50,TECH0022,2.16,146.78,126.7,273.48
WO0008383,AST000407,LOC0019,Emergency,P1,Closed,Mobile,2023-03-28 16:02:54,2023-04-02 16:02:54,TECH0053,42.15,4004.25,261.84,4266.09
WO0008384,AST000083,LOC0009,Emergency,P3,Backlog,Web,2024-11-27 11:55:53,,TECH0031,18.84,1052.93,99.23,1152.16
WO0008385,AST000942,LOC0014,Preventive,P4,Closed,Mobile,2025-07-12 02:47:41,2025-07-18 02:47:41,TECH0066,2.75,146.04,84.67,230.71
WO0008386,AST000430,LOC0005,Preventive,P2,Closed,Web,2024-11-09 03:13:46,2024-11-22 03:13:46,TECH0001,12.31,693.88,12.46,706.34
WO0008387,AST000540,LOC0002,Corrective,P4,Closed,Mobile,2025-05-02 14:00:59,2025-05-05 14:00:59,TECH0008,3.86,336.16,107.93,444.09
WO0008388,AST000030,LOC0006,Corrective,P1,Closed,Mobile,2024-01-12 11:25:43,2024-01-21 11:25:43,TECH0055,3.03,221.2,169.49,390.69
WO0008389,AST000723,LOC0020,Preventive,P3,Closed,Mobile,2023-11-12 09:43:35,2023-11-28 09:43:35,TECH0035,3.09,186.05,44.24,230.29
WO0008390,AST000271,LOC0001,Preventive,P1,Backlog,Web,2023-10-19 04:41:50,,TECH0020,9.95,876.43,529.25,1405.68
WO0008391,AST000074,LOC0004,Corrective,P2,Closed,Auto Alert,2023-05-08 09:59:53,2023-05-08 09:59:53,TECH0021,3.37,183.37,78.4,261.77
WO0008392,AST001142,LOC0021,Preventive,P1,Closed,Phone,2023-10-31 16:14:25,2023-11-18 16:14:25,TECH0013,18.17,1087.56,219.29,1306.85
WO0008393,AST000621,LOC0012,Inspection,P1,In Progress,Auto Alert,2023-09-28 17:19:14,,TECH0060,3.08,166.24,23.83,190.07
WO0008394,AST000260,LOC0001,Inspection,P3,Backlog,Auto Alert,2025-04-08 14:04:05,,TECH0044,5.1,339.04,28.94,367.98
WO0008395,AST000419,LOC0003,Corrective,P3,Closed,Mobile,2023-08-22 05:18:54,2023-09-07 05:18:54,TECH0048,4.51,317.73,74.33,392.06
WO0008396,AST000960,LOC0008,Corrective,P2,Closed,Mobile,2023-07-01 17:23:23,2023-07-12 17:23:23,TECH0062,3.09,207.7,333.96,541.66
WO0008397,AST000569,LOC0005,Inspection,P4,Closed,Mobile,2025-03-13 16:42:09,2025-03-21 16:42:09,TECH0013,0.74,57.5,258.04,315.54
WO0008398,AST000791,LOC0020,Preventive,P3,Closed,Auto Alert,2024-08-11 22:42:04,2024-08-23 22:42:04,TECH0032,7.33,452.55,132.88,585.43
WO0008399,AST000354,LOC0018,Inspection,P2,Closed,Phone,2023-08-25 00:59:52,2023-09-11 00:59:52,TECH0037,4.42,277.91,128.5,406.41
WO0008400,AST000151,LOC0009,Preventive,P2,Closed,Web,2025-02-11 22:53:50,2025-02-12 22:53:50,TECH0030,2.59,178.07,73.45,251.52
WO0008401,AST000010,LOC0007,Emergency,P2,In Progress,Auto Alert,2023-08-25 15:04:08,,TECH0023,17.82,1498.57,132.1,1630.67
WO0008402,AST000245,LOC0015,Preventive,P4,In Progress,Web,2025-05-10 05:00:50,,TECH0035,1.79,125.93,220.74,346.67
WO0008403,AST001109,LOC0017,Inspection,P3,Closed,Phone,2023-02-05 08:00:23,2023-02-22 08:00:23,TECH0058,3.55,223.06,217.23,440.29
WO0008404,AST000036,LOC0023,Preventive,P1,Backlog,Web,2024-10-08 04:42:49,,TECH0012,8.49,626.01,178.17,804.18
WO0008405,AST000020,LOC0014,Inspection,P2,Closed,Phone,2024-10-15 13:28:21,2024-10-16 13:28:21,TECH0062,13.05,829.64,167.0,996.64
WO0008406,AST000037,LOC0019,Corrective,P2,Closed,Auto Alert,2024-02-13 06:06:19,2024-02-23 06:06:19,TECH0022,23.02,1571.45,330.66,1902.11
WO0008407,AST000881,LOC0018,Preventive,P2,In Progress,Mobile,2025-01-24 10:22:57,,TECH0006,2.72,173.89,169.6,343.49
WO0008408,AST001065,LOC0018,Inspection,P3,In Progress,Web,2024-02-20 19:08:52,,TECH0032,1.39,74.3,31.86,106.16
WO0008409,AST000539,LOC0022,Preventive,P4,In Progress,Web,2024-12-16 13:43:46,,TECH0043,3.53,208.91,78.39,287.3
WO0008410,AST001176,LOC0006,Corrective,P2,Closed,Phone,2023-09-02 19:00:30,2023-09-04 19:00:30,TECH0070,13.31,1077.7,183.75,1261.45
WO0008411,AST000429,LOC0012,Preventive,P2,Closed,Web,2024-09-14 14:47:08,2024-10-03 14:47:08,TECH0055,0.69,47.39,84.87,132.26
WO0008412,AST001115,LOC0022,Inspection,P1,Closed,Phone,2025-04-08 02:31:57,2025-04-20 02:31:57,TECH0028,14.17,951.68,73.64,1025.32
WO0008413,AST000596,LOC0009,Inspection,P2,Closed,Web,2025-11-23 20:26:58,2025-12-09 20:26:58,TECH0003,2.45,161.63,20.51,182.14
WO0008414,AST000426,LOC0025,Corrective,P3,Closed,Web,2024-01-30 12:28:19,2024-02-15 12:28:19,TECH0004,10.78,676.21,270.17,946.38
WO0008415,AST001059,LOC0003,Inspection,P4,Backlog,Mobile,2024-06-01 15:34:05,,TECH0054,1.65,109.02,37.57,146.59
WO0008416,AST000089,LOC0012,Emergency,P3,Closed,Web,2024-06-05 14:15:40,2024-06-18 14:15:40,TECH0018,22.08,1365.77,94.42,1460.19
WO0008417,AST000137,LOC0003,Corrective,P1,In Progress,Web,2025-07-30 20:23:14,,TECH0040,5.97,406.82,103.16,509.98
WO0008418,AST000917,LOC0017,Preventive,P4,Closed,Web,2025-11-20 00:06:28,2025-11-21 00:06:28,TECH0066,5.12,281.88,414.97,696.85
WO0008419,AST001103,LOC0013,Corrective,P4,Backlog,Web,2024-12-08 09:08:25,,TECH0021,4.34,314.65,403.41,718.06
WO0008420,AST000343,LOC0014,Preventive,P2,Closed,Auto Alert,2025-06-19 06:02:05,2025-07-02 06:02:05,TECH0059,1.57,101.78,158.73,260.51
WO0008421,AST000734,LOC0013,Corrective,P4,Closed,Mobile,2023-04-03 03:46:32,2023-04-21 03:46:32,TECH0023,2.87,151.37,279.06,430.43
WO0008422,AST000234,LOC0023,Preventive,P3,Closed,Mobile,2025-04-11 09:45:56,2025-04-28 09:45:56,TECH0044,0.5,31.32,318.09,349.41
WO0008423,AST000199,LOC0017,Inspection,P3,Closed,Web,2025-06-06 01:07:29,2025-06-23 01:07:29,TECH0004,1.73,106.6,141.13,247.73
WO0008424,AST000552,LOC0009,Corrective,P3,Closed,Web,2025-02-21 19:38:00,2025-02-23 19:38:00,TECH0038,7.1,536.59,187.54,724.13
WO0008425,AST001139,LOC0022,Corrective,P2,In Progress,Web,2024-10-01 21:43:51,,TECH0050,17.6,1123.41,260.33,1383.74
WO0008426,AST000097,LOC0017,Preventive,P3,Backlog,Mobile,2025-09-12 00:56:43,,TECH0045,3.79,218.41,50.98,269.39
WO0008427,AST001079,LOC0014,Preventive,P3,Closed,Mobile,2024-12-16 14:39:15,2024-12-28 14:39:15,TECH0065,17.63,803.22,198.56,1001.78
WO0008428,AST000030,LOC0006,Inspection,P4,In Progress,Web,2023-07-17 08:22:37,,TECH0068,5.19,309.64,85.37,395.01
WO0008429,AST001197,LOC0010,Corrective,P2,Closed,Auto Alert,2024-12-29 14:21:04,2025-01-16 14:21:04,TECH0040,3.2,247.23,321.42,568.65
WO0008430,AST000605,LOC0020,Emergency,P2,Backlog,Phone,2024-04-24 01:14:22,,TECH0031,9.62,674.44,437.35,1111.79
WO0008431,AST000970,LOC0014,Corrective,P3,Closed,Phone,2025-08-08 19:09:32,2025-08-24 19:09:32,TECH0003,8.17,464.02,160.88,624.9
WO0008432,AST000755,LOC0006,Preventive,P3,Backlog,Web,2025-08-22 05:42:26,,TECH0056,2.79,177.77,80.45,258.22
WO0008433,AST001013,LOC0022,Corrective,P2,Closed,Mobile,2025-07-13 03:56:46,2025-07-25 03:56:46,TECH0013,8.45,560.17,514.26,1074.43
WO0008434,AST000733,LOC0011,Corrective,P3,In Progress,Phone,2023-08-24 21:31:54,,TECH0062,3.32,269.53,314.87,584.4
WO0008435,AST000187,LOC0013,Preventive,P3,Closed,Phone,2024-06-23 01:44:37,2024-06-30 01:44:37,TECH0050,3.92,256.96,160.17,417.13
WO0008436,AST000031,LOC0025,Corrective,P3,Closed,Mobile,2023-01-01 03:16:57,2023-01-12 03:16:57,TECH0015,13.44,808.9,46.02,854.92
WO0008437,AST000999,LOC0012,Preventive,P2,Cancelled,Mobile,2025-12-08 16:47:20,,TECH0021,3.11,214.5,78.84,293.34
WO0008438,AST000105,LOC0003,Preventive,P3,Closed,Auto Alert,2023-10-09 23:19:44,2023-10-23 23:19:44,TECH0028,0.95,68.23,47.59,115.82
WO0008439,AST000870,LOC0002,Preventive,P3,Closed,Auto Alert,2024-11-14 18:04:12,2024-11-15 18:04:12,TECH0033,14.31,1045.89,16.97,1062.86
WO0008440,AST000223,LOC0009,Corrective,P3,Closed,Auto Alert,2024-06-17 20:36:56,2024-06-18 20:36:56,TECH0051,10.28,749.36,132.22,881.58
WO0008441,AST000793,LOC0013,Inspection,P3,Closed,Web,2025-06-18 07:11:13,2025-06-25 07:11:13,TECH0019,4.3,373.53,42.35,415.88
WO0008442,AST000401,LOC0006,Preventive,P3,Closed,Web,2025-04-30 17:43:31,2025-05-04 17:43:31,TECH0017,11.56,616.89,95.06,711.95
WO0008443,AST001061,LOC0001,Inspection,P1,Closed,Mobile,2024-12-05 09:41:05,2024-12-19 09:41:05,TECH0029,9.38,601.64,98.77,700.41
WO0008444,AST000875,LOC0017,Inspection,P2,In Progress,Phone,2023-05-11 17:20:55,,TECH0023,2.49,162.64,88.81,251.45
WO0008445,AST000573,LOC0005,Corrective,P2,Backlog,Auto Alert,2025-10-03 08:59:16,,TECH0022,23.42,1231.78,123.59,1355.37
WO0008446,AST000031,LOC0025,Preventive,P3,Closed,Mobile,2023-03-10 13:56:40,2023-03-12 13:56:40,TECH0025,5.14,279.0,192.78,471.78
WO0008447,AST000373,LOC0025,Preventive,P3,Backlog,Web,2024-05-13 20:13:59,,TECH0057,6.94,436.21,147.8,584.01
WO0008448,AST000225,LOC0025,Preventive,P4,Backlog,Web,2024-02-20 11:15:28,,TECH0069,0.52,32.13,122.25,154.38
WO0008449,AST000894,LOC0017,Emergency,P3,In Progress,Mobile,2024-03-03 22:37:26,,TECH0007,3.09,186.27,262.21,448.48
WO0008450,AST000893,LOC0016,Inspection,P3,In Progress,Web,2025-12-06 01:41:22,,TECH0049,0.92,43.69,20.69,64.38
WO0008451,AST000509,LOC0015,Preventive,P3,In Progress,Phone,2023-09-11 09:40:14,,TECH0027,1.15,62.35,41.76,104.11
WO0008452,AST000467,LOC0016,Corrective,P2,Closed,Mobile,2024-09-27 01:18:24,2024-10-03 01:18:24,TECH0037,10.08,601.84,116.82,718.66
WO0008453,AST000690,LOC0005,Preventive,P3,Cancelled,Auto Alert,2023-08-27 18:40:55,,TECH0029,1.87,117.68,104.31,221.99
WO0008454,AST000546,LOC0008,Preventive,P2,Closed,Phone,2025-09-25 03:28:53,2025-10-14 03:28:53,TECH0032,5.95,406.07,127.37,533.44
WO0008455,AST000575,LOC0020,Preventive,P3,Closed,Mobile,2025-03-17 00:58:05,2025-03-25 00:58:05,TECH0032,7.65,479.65,317.8,797.45
WO0008456,AST000124,LOC0018,Preventive,P4,In Progress,Mobile,2024-03-30 06:04:29,,TECH0048,1.81,106.11,131.87,237.98
WO0008457,AST001048,LOC0014,Preventive,P3,Closed,Mobile,2023-03-29 23:50:15,2023-04-05 23:50:15,TECH0055,1.83,126.01,110.81,236.82
WO0008458,AST000357,LOC0013,Preventive,P1,Closed,Phone,2023-06-17 04:47:37,2023-07-06 04:47:37,TECH0063,1.11,75.32,116.09,191.41
WO0008459,AST000480,LOC0007,Corrective,P3,Closed,Mobile,2023-09-23 18:30:46,2023-09-25 18:30:46,TECH0060,12.8,716.75,287.11,1003.86
WO0008460,AST000408,LOC0006,Corrective,P4,Closed,Mobile,2024-03-20 21:17:15,2024-03-23 21:17:15,TECH0017,2.59,219.91,545.24,765.15
WO0008461,AST001149,LOC0018,Corrective,P1,Closed,Mobile,2025-08-28 01:19:38,2025-09-13 01:19:38,TECH0064,26.44,1122.97,78.82,1201.79
WO0008462,AST001150,LOC0017,Preventive,P4,Closed,Phone,2023-05-11 22:24:31,2023-05-29 22:24:31,TECH0052,4.52,325.04,344.47,669.51
WO0008463,AST001096,LOC0017,Corrective,P4,Closed,Web,2024-09-23 17:28:44,2024-09-28 17:28:44,TECH0027,11.39,846.97,127.81,974.78
WO0008464,AST000667,LOC0015,Corrective,P3,In Progress,Phone,2024-01-16 07:34:48,,TECH0018,1.43,108.19,254.3,362.49
WO0008465,AST000397,LOC0001,Emergency,P2,Closed,Mobile,2023-02-21 00:19:20,2023-02-26 00:19:20,TECH0046,16.13,1105.52,583.63,1689.15
WO0008466,AST000160,LOC0024,Preventive,P1,In Progress,Auto Alert,2024-11-09 03:56:42,,TECH0055,11.0,567.47,558.96,1126.43
WO0008467,AST000663,LOC0024,Corrective,P1,Backlog,Web,2025-02-10 03:49:21,,TECH0035,19.63,1664.8,454.33,2119.13
WO0008468,AST000899,LOC0006,Preventive,P2,In Progress,Web,2025-11-16 15:08:26,,TECH0052,2.32,119.83,227.24,347.07
WO0008469,AST000815,LOC0006,Preventive,P3,Closed,Web,2024-07-08 19:36:45,2024-07-19 19:36:45,TECH0052,2.46,134.16,232.75,366.91
WO0008470,AST001115,LOC0022,Corrective,P4,Closed,Mobile,2023-12-23 07:32:07,2024-01-10 07:32:07,TECH0049,10.02,599.83,105.81,705.64
WO0008471,AST001164,LOC0023,Inspection,P2,Closed,Mobile,2025-07-24 16:49:51,2025-08-04 16:49:51,TECH0023,0.74,38.91,53.56,92.47
WO0008472,AST000044,LOC0017,Emergency,P3,Backlog,Web,2023-09-28 20:32:53,,TECH0019,3.42,180.1,298.8,478.9
WO0008473,AST000497,LOC0001,Corrective,P3,Closed,Mobile,2025-01-17 06:21:43,2025-01-26 06:21:43,TECH0029,9.06,510.53,224.27,734.8
WO0008474,AST000628,LOC0010,Preventive,P2,Closed,Auto Alert,2025-10-30 00:15:56,2025-11-11 00:15:56,TECH0070,3.31,151.41,180.02,331.43
WO0008475,AST000713,LOC0024,Inspection,P3,Closed,Phone,2023-01-05 20:51:22,2023-01-21 20:51:22,TECH0004,2.38,157.85,49.34,207.19
WO0008476,AST000486,LOC0005,Preventive,P4,Cancelled,Phone,2025-10-10 01:39:18,,TECH0024,0.5,30.38,299.13,329.51
WO0008477,AST000794,LOC0001,Corrective,P2,Closed,Mobile,2023-08-14 06:49:23,2023-08-28 06:49:23,TECH0063,18.76,1175.61,137.29,1312.9
WO0008478,AST000746,LOC0023,Inspection,P1,Closed,Phone,2024-06-11 07:48:40,2024-06-22 07:48:40,TECH0062,3.53,239.92,96.96,336.88
WO0008479,AST000634,LOC0016,Corrective,P3,Closed,Web,2023-10-10 11:17:09,2023-10-13 11:17:09,TECH0014,8.63,551.15,360.58,911.73
WO0008480,AST000129,LOC0020,Corrective,P1,Backlog,Phone,2023-06-08 05:31:07,,TECH0013,20.45,1198.62,184.15,1382.77
WO0008481,AST000335,LOC0007,Preventive,P4,Closed,Web,2025-02-07 22:39:52,2025-02-18 22:39:52,TECH0010,2.49,173.52,270.16,443.68
WO0008482,AST000183,LOC0004,Preventive,P4,Backlog,Web,2024-06-11 23:54:54,,TECH0027,5.07,316.29,267.86,584.15
WO0008483,AST000419,LOC0003,Emergency,P1,Backlog,Auto Alert,2024-07-11 16:46:35,,TECH0007,37.05,2112.27,1046.54,3158.81
WO0008484,AST000664,LOC0001,Preventive,P3,In Progress,Phone,2024-06-13 13:01:59,,TECH0002,7.29,464.07,164.22,628.29
WO0008485,AST000450,LOC0025,Preventive,P3,Closed,Web,2025-03-29 10:55:12,2025-04-11 10:55:12,TECH0044,5.44,423.22,75.18,498.4
WO0008486,AST000585,LOC0025,Corrective,P3,Cancelled,Auto Alert,2025-11-23 21:11:05,,TECH0008,9.97,592.11,191.44,783.55
WO0008487,AST000347,LOC0017,Preventive,P3,Closed,Web,2024-07-15 14:08:59,2024-07-28 14:08:59,TECH0035,8.02,574.38,292.96,867.34
WO0008488,AST000839,LOC0007,Preventive,P4,Closed,Mobile,2023-06-20 08:59:12,2023-07-09 08:59:12,TECH0032,3.0,165.63,98.45,264.08
WO0008489,AST000609,LOC0001,Preventive,P2,In Progress,Mobile,2023-12-25 11:40:03,,TECH0041,14.12,922.32,88.97,1011.29
WO0008490,AST000863,LOC0010,Corrective,P3,In Progress,Web,2024-06-27 03:41:41,,TECH0058,6.42,435.42,108.17,543.59
WO0008491,AST000074,LOC0004,Corrective,P1,Cancelled,Mobile,2023-04-24 12:12:06,,TECH0023,18.47,1041.68,168.6,1210.28
WO0008492,AST000988,LOC0020,Inspection,P2,Cancelled,Mobile,2023-09-08 20:56:49,,TECH0047,1.43,88.0,123.13,211.13
WO0008493,AST000937,LOC0024,Preventive,P4,Closed,Web,2023-08-10 20:54:31,2023-08-18 20:54:31,TECH0053,3.13,174.07,115.99,290.06
WO0008494,AST000901,LOC0018,Emergency,P3,Closed,Mobile,2025-12-01 09:16:31,2025-12-04 09:16:31,TECH0041,4.05,228.97,177.54,406.51
WO0008495,AST000004,LOC0004,Preventive,P3,Backlog,Web,2024-03-14 20:30:01,,TECH0029,5.81,377.12,43.86,420.98
WO0008496,AST001136,LOC0010,Preventive,P1,Closed,Web,2025-08-20 13:17:30,2025-09-06 13:17:30,TECH0001,2.33,189.02,158.58,347.6
WO0008497,AST000773,LOC0007,Emergency,P4,Closed,Web,2024-08-26 20:13:09,2024-09-09 20:13:09,TECH0018,11.68,808.42,386.31,1194.73
WO0008498,AST000718,LOC0019,Inspection,P2,Closed,Mobile,2024-07-08 04:03:36,2024-07-16 04:03:36,TECH0059,5.57,364.19,70.87,435.06
WO0008499,AST000080,LOC0007,Preventive,P3,Closed,Auto Alert,2025-10-24 19:23:27,2025-11-11 19:23:27,TECH0031,3.49,276.61,36.06,312.67
WO0008500,AST000926,LOC0025,Corrective,P2,Closed,Mobile,2025-01-27 16:30:11,2025-02-13 16:30:11,TECH0023,12.86,668.61,110.18,778.79
WO0008501,AST001148,LOC0002,Inspection,P3,In Progress,Phone,2023-09-20 11:50:46,,TECH0065,1.2,94.29,23.18,117.47
WO0008502,AST001097,LOC0009,Preventive,P3,Cancelled,Phone,2023-11-05 09:41:49,,TECH0039,7.27,446.44,65.2,511.64
WO0008503,AST000703,LOC0013,Preventive,P2,Backlog,Phone,2024-12-30 08:42:43,,TECH0068,2.14,145.47,68.18,213.65
WO0008504,AST000573,LOC0005,Corrective,P3,Closed,Web,2023-01-03 10:54:22,2023-01-16 10:54:22,TECH0058,3.22,231.72,170.15,401.87
WO0008505,AST000504,LOC0012,Inspection,P2,Closed,Phone,2023-06-17 00:54:23,2023-06-27 00:54:23,TECH0014,8.38,586.83,27.64,614.47
WO0008506,AST000143,LOC0011,Corrective,P3,Closed,Web,2023-03-23 09:16:34,2023-03-28 09:16:34,TECH0004,12.98,799.61,325.2,1124.81
WO0008507,AST000451,LOC0018,Corrective,P3,Closed,Mobile,2025-02-20 13:25:55,2025-02-24 13:25:55,TECH0002,7.94,583.95,45.41,629.36
WO0008508,AST001007,LOC0004,Emergency,P4,Closed,Web,2024-04-28 06:31:18,2024-05-01 06:31:18,TECH0023,27.79,1699.69,228.48,1928.17
WO0008509,AST001124,LOC0001,Preventive,P1,Backlog,Web,2023-01-13 10:02:17,,TECH0060,20.07,1226.5,70.8,1297.3
WO0008510,AST000142,LOC0017,Inspection,P1,Closed,Web,2025-03-23 02:44:47,2025-04-03 02:44:47,TECH0067,4.15,268.71,52.83,321.54
WO0008511,AST000223,LOC0009,Preventive,P2,Closed,Phone,2024-12-19 05:34:34,2025-01-06 05:34:34,TECH0067,2.09,146.91,163.77,310.68
WO0008512,AST000401,LOC0006,Inspection,P1,In Progress,Web,2025-02-25 21:46:51,,TECH0007,8.75,483.78,60.53,544.31
WO0008513,AST000559,LOC0024,Corrective,P3,Closed,Phone,2023-06-28 17:21:36,2023-07-07 17:21:36,TECH0048,6.64,374.54,362.95,737.49
WO0008514,AST000941,LOC0010,Preventive,P2,Closed,Mobile,2025-08-16 01:28:24,2025-08-28 01:28:24,TECH0026,7.65,367.07,138.54,505.61
WO0008515,AST000692,LOC0002,Corrective,P1,In Progress,Web,2023-07-17 10:55:35,,TECH0006,14.97,935.07,291.99,1227.06
WO0008516,AST000253,LOC0002,Inspection,P2,Closed,Phone,2024-09-17 02:27:35,2024-09-17 02:27:35,TECH0063,1.92,145.59,131.85,277.44
WO0008517,AST000161,LOC0008,Corrective,P3,Closed,Auto Alert,2024-09-04 00:05:33,2024-09-17 00:05:33,TECH0032,2.22,210.9,412.53,623.43
WO0008518,AST000256,LOC0013,Preventive,P3,Backlog,Auto Alert,2023-08-28 12:01:29,,TECH0009,6.47,438.24,174.32,612.56
WO0008519,AST000227,LOC0014,Preventive,P2,Closed,Auto Alert,2024-02-16 01:48:55,2024-03-01 01:48:55,TECH0032,7.59,620.28,248.07,868.35
WO0008520,AST000994,LOC0016,Corrective,P4,Closed,Web,2023-02-27 03:45:49,2023-03-04 03:45:49,TECH0048,1.27,83.36,114.57,197.93
WO0008521,AST000132,LOC0017,Corrective,P2,Closed,Phone,2024-05-31 01:53:57,2024-06-13 01:53:57,TECH0036,3.86,256.16,854.41,1110.57
WO0008522,AST000409,LOC0020,Corrective,P3,In Progress,Auto Alert,2023-12-05 05:35:59,,TECH0049,2.23,142.83,1400.88,1543.71
WO0008523,AST001024,LOC0008,Preventive,P2,Cancelled,Auto Alert,2024-08-11 20:33:58,,TECH0029,5.23,339.21,278.95,618.16
WO0008524,AST000612,LOC0020,Corrective,P4,Backlog,Web,2025-11-10 01:06:50,,TECH0018,4.29,278.48,286.49,564.97
WO0008525,AST000054,LOC0017,Preventive,P2,Closed,Web,2023-09-14 21:41:34,2023-09-19 21:41:34,TECH0044,0.75,46.53,190.37,236.9
WO0008526,AST000315,LOC0008,Preventive,P4,Closed,Mobile,2023-11-15 06:26:32,2023-11-30 06:26:32,TECH0011,3.51,291.42,52.21,343.63
WO0008527,AST000231,LOC0014,Corrective,P3,Closed,Phone,2023-05-12 09:26:19,2023-05-17 09:26:19,TECH0031,7.1,502.78,304.74,807.52
WO0008528,AST000439,LOC0015,Corrective,P3,Closed,Mobile,2024-08-16 13:00:22,2024-08-24 13:00:22,TECH0054,7.39,429.95,114.81,544.76
WO0008529,AST000608,LOC0016,Emergency,P3,Closed,Phone,2023-08-12 04:58:02,2023-08-20 04:58:02,TECH0010,3.27,234.47,164.4,398.87
WO0008530,AST000940,LOC0017,Corrective,P2,Closed,Phone,2025-07-24 12:27:50,2025-07-29 12:27:50,TECH0017,6.6,496.88,268.55,765.43
WO0008531,AST001134,LOC0005,Preventive,P1,Closed,Phone,2023-11-15 13:59:08,2023-11-26 13:59:08,TECH0020,16.37,867.39,51.6,918.99
WO0008532,AST001034,LOC0020,Inspection,P4,In Progress,Phone,2024-12-28 06:40:18,,TECH0055,1.42,107.47,189.27,296.74
WO0008533,AST000601,LOC0010,Preventive,P3,Closed,Mobile,2023-07-27 04:36:35,2023-08-06 04:36:35,TECH0003,9.84,731.51,228.94,960.45
WO0008534,AST000564,LOC0006,Emergency,P1,Backlog,Mobile,2023-12-20 10:34:41,,TECH0064,8.99,620.86,94.8,715.66
WO0008535,AST000458,LOC0002,Preventive,P1,Backlog,Mobile,2023-07-07 11:03:07,,TECH0037,13.64,1106.88,71.62,1178.5
WO0008536,AST000601,LOC0010,Inspection,P2,In Progress,Mobile,2024-08-27 22:02:09,,TECH0004,5.64,425.21,31.11,456.32
WO0008537,AST000164,LOC0016,Inspection,P3,Closed,Mobile,2023-01-31 09:51:24,2023-02-13 09:51:24,TECH0066,3.17,194.23,48.25,242.48
WO0008538,AST000818,LOC0007,Inspection,P3,Closed,Mobile,2023-04-01 21:00:24,2023-04-16 21:00:24,TECH0020,4.16,277.86,155.04,432.9
WO0008539,AST000145,LOC0002,Preventive,P3,Closed,Mobile,2024-07-03 01:25:07,2024-07-14 01:25:07,TECH0001,7.9,628.47,278.35,906.82
WO0008540,AST000340,LOC0014,Inspection,P1,Closed,Mobile,2024-08-20 12:38:19,2024-09-03 12:38:19,TECH0051,1.66,100.88,97.23,198.11
WO0008541,AST000981,LOC0025,Corrective,P4,Backlog,Auto Alert,2023-12-28 00:58:21,,TECH0041,11.96,736.03,351.0,1087.03
